,dates,PM25,PM10,NO,NO2,NOx,Ozone,SO2,date,StationId,PM25clean,PM25_int,med,std,t,PM25_clean,PM25_clean_outliers,PM10clean,PM10_int,PM10_clean,PM10_clean_outliers,NO2clean,NO2_int,NO2_clean,NO2_clean_outliers,Ozoneclean,Ozone_int,Ozone_clean,Ozone_clean_outliers
848,2020-01-09 20:00:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
849,2020-01-09 20:15:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
850,2020-01-09 20:30:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
851,2020-01-09 20:45:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
852,2020-01-09 21:00:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
853,2020-01-09 21:15:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
854,2020-01-09 21:30:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
855,2020-01-09 21:45:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
856,2020-01-09 22:00:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
857,2020-01-09 22:15:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
858,2020-01-09 22:30:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
859,2020-01-09 22:45:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
860,2020-01-09 23:00:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
861,2020-01-09 23:15:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
862,2020-01-09 23:30:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
863,2020-01-09 23:45:00,,,,,,,,2020-01-09,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
864,2020-01-10 00:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
865,2020-01-10 00:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
866,2020-01-10 00:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
867,2020-01-10 00:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
868,2020-01-10 01:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
869,2020-01-10 01:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
870,2020-01-10 01:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
871,2020-01-10 01:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
872,2020-01-10 02:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
873,2020-01-10 02:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
874,2020-01-10 02:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
875,2020-01-10 02:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
876,2020-01-10 03:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
877,2020-01-10 03:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
878,2020-01-10 03:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
879,2020-01-10 03:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
880,2020-01-10 04:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
881,2020-01-10 04:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
882,2020-01-10 04:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
883,2020-01-10 04:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
884,2020-01-10 05:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
885,2020-01-10 05:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
886,2020-01-10 05:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
887,2020-01-10 05:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
888,2020-01-10 06:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
889,2020-01-10 06:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
890,2020-01-10 06:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
891,2020-01-10 06:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
892,2020-01-10 07:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
893,2020-01-10 07:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
894,2020-01-10 07:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
895,2020-01-10 07:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
896,2020-01-10 08:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
897,2020-01-10 08:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
898,2020-01-10 08:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
899,2020-01-10 08:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
900,2020-01-10 09:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
901,2020-01-10 09:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
902,2020-01-10 09:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
903,2020-01-10 09:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
904,2020-01-10 10:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
905,2020-01-10 10:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
906,2020-01-10 10:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
907,2020-01-10 10:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
908,2020-01-10 11:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
909,2020-01-10 11:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
910,2020-01-10 11:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
911,2020-01-10 11:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
912,2020-01-10 12:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
913,2020-01-10 12:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
914,2020-01-10 12:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
915,2020-01-10 12:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
916,2020-01-10 13:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
917,2020-01-10 13:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
918,2020-01-10 13:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
919,2020-01-10 13:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
920,2020-01-10 14:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
921,2020-01-10 14:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
922,2020-01-10 14:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
923,2020-01-10 14:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
924,2020-01-10 15:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
925,2020-01-10 15:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
926,2020-01-10 15:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
927,2020-01-10 15:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
928,2020-01-10 16:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
929,2020-01-10 16:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
930,2020-01-10 16:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
931,2020-01-10 16:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
932,2020-01-10 17:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
933,2020-01-10 17:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
934,2020-01-10 17:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
935,2020-01-10 17:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
936,2020-01-10 18:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
937,2020-01-10 18:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
938,2020-01-10 18:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
939,2020-01-10 18:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
940,2020-01-10 19:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
941,2020-01-10 19:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
942,2020-01-10 19:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
943,2020-01-10 19:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
944,2020-01-10 20:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
945,2020-01-10 20:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
946,2020-01-10 20:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
947,2020-01-10 20:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
948,2020-01-10 21:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
949,2020-01-10 21:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
950,2020-01-10 21:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
951,2020-01-10 21:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
952,2020-01-10 22:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
953,2020-01-10 22:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
954,2020-01-10 22:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
955,2020-01-10 22:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
956,2020-01-10 23:00:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
957,2020-01-10 23:15:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
958,2020-01-10 23:30:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
959,2020-01-10 23:45:00,,,,,,,,2020-01-10,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
960,2020-01-11 00:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
961,2020-01-11 00:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
962,2020-01-11 00:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
963,2020-01-11 00:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
964,2020-01-11 01:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
965,2020-01-11 01:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
966,2020-01-11 01:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
967,2020-01-11 01:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
968,2020-01-11 02:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
969,2020-01-11 02:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
970,2020-01-11 02:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
971,2020-01-11 02:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
972,2020-01-11 03:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
973,2020-01-11 03:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
974,2020-01-11 03:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
975,2020-01-11 03:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
976,2020-01-11 04:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
977,2020-01-11 04:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
978,2020-01-11 04:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
979,2020-01-11 04:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
980,2020-01-11 05:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
981,2020-01-11 05:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
982,2020-01-11 05:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
983,2020-01-11 05:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
984,2020-01-11 06:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
985,2020-01-11 06:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
986,2020-01-11 06:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
987,2020-01-11 06:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
988,2020-01-11 07:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
989,2020-01-11 07:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
990,2020-01-11 07:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
991,2020-01-11 07:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
992,2020-01-11 08:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
993,2020-01-11 08:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
994,2020-01-11 08:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
995,2020-01-11 08:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
996,2020-01-11 09:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
997,2020-01-11 09:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
998,2020-01-11 09:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
999,2020-01-11 09:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1000,2020-01-11 10:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1001,2020-01-11 10:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1002,2020-01-11 10:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1003,2020-01-11 10:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1004,2020-01-11 11:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1005,2020-01-11 11:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1006,2020-01-11 11:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1007,2020-01-11 11:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1008,2020-01-11 12:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1009,2020-01-11 12:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1010,2020-01-11 12:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1011,2020-01-11 12:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1012,2020-01-11 13:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1013,2020-01-11 13:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1014,2020-01-11 13:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1015,2020-01-11 13:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1016,2020-01-11 14:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1017,2020-01-11 14:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1018,2020-01-11 14:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1019,2020-01-11 14:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1020,2020-01-11 15:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1021,2020-01-11 15:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1022,2020-01-11 15:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1023,2020-01-11 15:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1024,2020-01-11 16:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1025,2020-01-11 16:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1026,2020-01-11 16:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1027,2020-01-11 16:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1028,2020-01-11 17:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1029,2020-01-11 17:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1030,2020-01-11 17:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1031,2020-01-11 17:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1032,2020-01-11 18:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1033,2020-01-11 18:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1034,2020-01-11 18:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1035,2020-01-11 18:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1036,2020-01-11 19:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1037,2020-01-11 19:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1038,2020-01-11 19:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1039,2020-01-11 19:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1040,2020-01-11 20:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1041,2020-01-11 20:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1042,2020-01-11 20:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1043,2020-01-11 20:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1044,2020-01-11 21:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1045,2020-01-11 21:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1046,2020-01-11 21:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1047,2020-01-11 21:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1048,2020-01-11 22:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1049,2020-01-11 22:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1050,2020-01-11 22:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1051,2020-01-11 22:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1052,2020-01-11 23:00:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1053,2020-01-11 23:15:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1054,2020-01-11 23:30:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
1055,2020-01-11 23:45:00,,,,,,,,2020-01-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
