,dates,PM25,PM10,NO,NO2,NOx,Ozone,SO2,date,StationId
14151,2020-05-27 09:45:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14152,2020-05-27 10:00:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14153,2020-05-27 10:15:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14154,2020-05-27 10:30:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14155,2020-05-27 10:45:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14156,2020-05-27 11:00:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14157,2020-05-27 11:15:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14158,2020-05-27 11:30:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14159,2020-05-27 11:45:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14160,2020-05-27 12:00:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14161,2020-05-27 12:15:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14162,2020-05-27 12:30:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14163,2020-05-27 12:45:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14164,2020-05-27 13:00:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14165,2020-05-27 13:15:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14166,2020-05-27 13:30:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14167,2020-05-27 13:45:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14168,2020-05-27 14:00:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14169,2020-05-27 14:15:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14170,2020-05-27 14:30:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14171,2020-05-27 14:45:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14172,2020-05-27 15:00:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14173,2020-05-27 15:15:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14174,2020-05-27 15:30:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14175,2020-05-27 15:45:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14176,2020-05-27 16:00:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14177,2020-05-27 16:15:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14178,2020-05-27 16:30:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14179,2020-05-27 16:45:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14180,2020-05-27 17:00:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14181,2020-05-27 17:15:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14182,2020-05-27 17:30:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14183,2020-05-27 17:45:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14184,2020-05-27 18:00:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14185,2020-05-27 18:15:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14186,2020-05-27 18:30:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14187,2020-05-27 18:45:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14188,2020-05-27 19:00:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14189,2020-05-27 19:15:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14190,2020-05-27 19:30:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14191,2020-05-27 19:45:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14192,2020-05-27 20:00:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14193,2020-05-27 20:15:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14194,2020-05-27 20:30:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14195,2020-05-27 20:45:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14196,2020-05-27 21:00:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14197,2020-05-27 21:15:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14198,2020-05-27 21:30:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14199,2020-05-27 21:45:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14200,2020-05-27 22:00:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14201,2020-05-27 22:15:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14202,2020-05-27 22:30:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14203,2020-05-27 22:45:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14204,2020-05-27 23:00:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14205,2020-05-27 23:15:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14206,2020-05-27 23:30:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14207,2020-05-27 23:45:00,,,,,,,,2020-05-27,"Mangala, Bilaspur - NTPC"
14208,2020-05-28 00:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14209,2020-05-28 00:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14210,2020-05-28 00:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14211,2020-05-28 00:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14212,2020-05-28 01:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14213,2020-05-28 01:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14214,2020-05-28 01:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14215,2020-05-28 01:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14216,2020-05-28 02:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14217,2020-05-28 02:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14218,2020-05-28 02:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14219,2020-05-28 02:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14220,2020-05-28 03:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14221,2020-05-28 03:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14222,2020-05-28 03:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14223,2020-05-28 03:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14224,2020-05-28 04:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14225,2020-05-28 04:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14226,2020-05-28 04:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14227,2020-05-28 04:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14228,2020-05-28 05:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14229,2020-05-28 05:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14230,2020-05-28 05:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14231,2020-05-28 05:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14232,2020-05-28 06:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14233,2020-05-28 06:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14234,2020-05-28 06:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14235,2020-05-28 06:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14236,2020-05-28 07:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14237,2020-05-28 07:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14238,2020-05-28 07:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14239,2020-05-28 07:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14240,2020-05-28 08:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14241,2020-05-28 08:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14242,2020-05-28 08:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14243,2020-05-28 08:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14244,2020-05-28 09:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14245,2020-05-28 09:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14246,2020-05-28 09:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14247,2020-05-28 09:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14248,2020-05-28 10:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14249,2020-05-28 10:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14250,2020-05-28 10:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14251,2020-05-28 10:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14252,2020-05-28 11:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14253,2020-05-28 11:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14254,2020-05-28 11:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14255,2020-05-28 11:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14256,2020-05-28 12:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14257,2020-05-28 12:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14258,2020-05-28 12:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14259,2020-05-28 12:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14260,2020-05-28 13:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14261,2020-05-28 13:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14262,2020-05-28 13:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14263,2020-05-28 13:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14264,2020-05-28 14:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14265,2020-05-28 14:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14266,2020-05-28 14:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14267,2020-05-28 14:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14268,2020-05-28 15:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14269,2020-05-28 15:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14270,2020-05-28 15:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14271,2020-05-28 15:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14272,2020-05-28 16:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14273,2020-05-28 16:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14274,2020-05-28 16:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14275,2020-05-28 16:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14276,2020-05-28 17:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14277,2020-05-28 17:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14278,2020-05-28 17:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14279,2020-05-28 17:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14280,2020-05-28 18:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14281,2020-05-28 18:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14282,2020-05-28 18:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14283,2020-05-28 18:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14284,2020-05-28 19:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14285,2020-05-28 19:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14286,2020-05-28 19:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14287,2020-05-28 19:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14288,2020-05-28 20:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14289,2020-05-28 20:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14290,2020-05-28 20:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14291,2020-05-28 20:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14292,2020-05-28 21:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14293,2020-05-28 21:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14294,2020-05-28 21:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14295,2020-05-28 21:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14296,2020-05-28 22:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14297,2020-05-28 22:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14298,2020-05-28 22:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14299,2020-05-28 22:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14300,2020-05-28 23:00:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14301,2020-05-28 23:15:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14302,2020-05-28 23:30:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14303,2020-05-28 23:45:00,,,,,,,,2020-05-28,"Mangala, Bilaspur - NTPC"
14304,2020-05-29 00:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14305,2020-05-29 00:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14306,2020-05-29 00:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14307,2020-05-29 00:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14308,2020-05-29 01:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14309,2020-05-29 01:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14310,2020-05-29 01:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14311,2020-05-29 01:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14312,2020-05-29 02:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14313,2020-05-29 02:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14314,2020-05-29 02:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14315,2020-05-29 02:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14316,2020-05-29 03:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14317,2020-05-29 03:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14318,2020-05-29 03:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14319,2020-05-29 03:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14320,2020-05-29 04:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14321,2020-05-29 04:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14322,2020-05-29 04:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14323,2020-05-29 04:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14324,2020-05-29 05:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14325,2020-05-29 05:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14326,2020-05-29 05:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14327,2020-05-29 05:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14328,2020-05-29 06:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14329,2020-05-29 06:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14330,2020-05-29 06:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14331,2020-05-29 06:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14332,2020-05-29 07:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14333,2020-05-29 07:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14334,2020-05-29 07:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14335,2020-05-29 07:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14336,2020-05-29 08:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14337,2020-05-29 08:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14338,2020-05-29 08:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14339,2020-05-29 08:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14340,2020-05-29 09:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14341,2020-05-29 09:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14342,2020-05-29 09:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14343,2020-05-29 09:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14344,2020-05-29 10:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14345,2020-05-29 10:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14346,2020-05-29 10:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14347,2020-05-29 10:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14348,2020-05-29 11:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14349,2020-05-29 11:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14350,2020-05-29 11:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14351,2020-05-29 11:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14352,2020-05-29 12:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14353,2020-05-29 12:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14354,2020-05-29 12:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14355,2020-05-29 12:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14356,2020-05-29 13:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14357,2020-05-29 13:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14358,2020-05-29 13:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14359,2020-05-29 13:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14360,2020-05-29 14:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14361,2020-05-29 14:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14362,2020-05-29 14:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14363,2020-05-29 14:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14364,2020-05-29 15:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14365,2020-05-29 15:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14366,2020-05-29 15:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14367,2020-05-29 15:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14368,2020-05-29 16:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14369,2020-05-29 16:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14370,2020-05-29 16:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14371,2020-05-29 16:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14372,2020-05-29 17:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14373,2020-05-29 17:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14374,2020-05-29 17:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14375,2020-05-29 17:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14376,2020-05-29 18:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14377,2020-05-29 18:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14378,2020-05-29 18:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14379,2020-05-29 18:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14380,2020-05-29 19:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14381,2020-05-29 19:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14382,2020-05-29 19:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14383,2020-05-29 19:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14384,2020-05-29 20:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14385,2020-05-29 20:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14386,2020-05-29 20:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14387,2020-05-29 20:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14388,2020-05-29 21:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14389,2020-05-29 21:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14390,2020-05-29 21:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14391,2020-05-29 21:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14392,2020-05-29 22:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14393,2020-05-29 22:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14394,2020-05-29 22:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14395,2020-05-29 22:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14396,2020-05-29 23:00:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14397,2020-05-29 23:15:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14398,2020-05-29 23:30:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14399,2020-05-29 23:45:00,,,,,,,,2020-05-29,"Mangala, Bilaspur - NTPC"
14400,2020-05-30 00:00:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14401,2020-05-30 00:15:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14402,2020-05-30 00:30:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14403,2020-05-30 00:45:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14404,2020-05-30 01:00:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14405,2020-05-30 01:15:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14406,2020-05-30 01:30:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14407,2020-05-30 01:45:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14408,2020-05-30 02:00:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14409,2020-05-30 02:15:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14410,2020-05-30 02:30:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14411,2020-05-30 02:45:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14412,2020-05-30 03:00:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14413,2020-05-30 03:15:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14414,2020-05-30 03:30:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14415,2020-05-30 03:45:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14416,2020-05-30 04:00:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14417,2020-05-30 04:15:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14418,2020-05-30 04:30:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14419,2020-05-30 04:45:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14420,2020-05-30 05:00:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14421,2020-05-30 05:15:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14422,2020-05-30 05:30:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14423,2020-05-30 05:45:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14424,2020-05-30 06:00:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14425,2020-05-30 06:15:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14426,2020-05-30 06:30:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14427,2020-05-30 06:45:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14428,2020-05-30 07:00:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14429,2020-05-30 07:15:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14430,2020-05-30 07:30:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14431,2020-05-30 07:45:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14432,2020-05-30 08:00:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14433,2020-05-30 08:15:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
14434,2020-05-30 08:30:00,,,,,,,,2020-05-30,"Mangala, Bilaspur - NTPC"
