dates,PM25,PM10,NO,NO2,NOx,SO2,Ozone
04-01-2020 19:30,94.1,164.4,40.38,61.07,101.45,11.35,10.57
04-01-2020 19:45,94.1,164.4,33,56.65,89.65,10.76,14.04
04-01-2020 20:00,94.1,164.4,45.49,51.39,96.88,11.01,12.84
04-01-2020 20:15,102.5,172.9,73.03,46.57,119.6,None,14.83
04-01-2020 20:30,122,192.8,61.91,48.23,110.15,10.58,13.73
04-01-2020 20:45,122,192.8,80.46,41.06,121.52,11.36,13.98
04-01-2020 21:00,122,192.8,102.05,38.03,140.07,12.75,14.2
04-01-2020 21:15,127.8,201.7,86.29,34.94,121.23,12.25,13.15
04-01-2020 21:30,140.7,227.7,95.38,33,128.38,12.43,11.66
04-01-2020 21:45,140.7,227.7,98.54,32.07,130.61,12.66,12.96
04-01-2020 22:00,140.7,227.7,84.49,30.67,115.16,13,11.98
04-01-2020 22:15,142.3,234.1,82.08,32.74,114.82,12.34,10.81
04-01-2020 22:30,147.4,249.2,92.54,28.2,120.74,11.61,16.99
04-01-2020 22:45,147.4,249.2,82.02,25.42,107.44,11.78,11.47
04-01-2020 23:00,147.4,249.2,70.47,25.66,96.13,10.44,9.32
04-01-2020 23:15,141.8,240.3,75,25.05,100.06,11.05,9.08
04-01-2020 23:30,129.4,220.4,65.15,22.96,88.11,10.4,7.53
04-01-2020 23:45,129.4,220.4,56.04,24.42,80.46,9.62,11.46
05-01-2020 00:00,None,None,None,None,None,None,None
05-01-2020 00:15,124.2,212,51.27,21.4,72.67,None,4.08
05-01-2020 00:30,110.8,187.7,44.43,19.99,64.43,8.82,4.14
05-01-2020 00:45,110.8,187.7,31.47,22.53,54,8.44,9.9
05-01-2020 01:00,None,None,None,None,None,None,None
05-01-2020 01:15,106.5,180.4,30.3,19.3,49.6,7.86,5.76
05-01-2020 01:30,94.1,162.4,26.26,18.19,44.45,7.91,4.78
05-01-2020 01:45,94.1,162.4,22.31,17.19,39.5,7.69,5.87
05-01-2020 02:00,94.1,162.4,18.99,16.16,35.16,7.63,6.44
05-01-2020 02:15,91.8,155.2,17.28,17.1,34.38,7.47,5.18
05-01-2020 02:30,86.8,139.1,14.78,17.16,31.93,7.44,4
05-01-2020 02:45,86.8,139.1,14.21,17.03,31.23,7.39,4.28
05-01-2020 03:00,86.8,139.1,16.35,15.31,31.66,7.22,3.22
05-01-2020 03:15,83.1,131.2,13.17,15.86,29.03,6.94,4.63
05-01-2020 03:30,73.3,108.4,12.04,14.12,26.16,6.56,4.96
05-01-2020 03:45,73.3,108.4,10.21,13.64,23.85,6.67,5.82
05-01-2020 04:00,None,None,None,None,None,None,None
05-01-2020 04:15,70.5,105.1,8.35,15.17,23.52,None,6.44
05-01-2020 04:30,63.4,97,7.61,13.9,21.51,7.94,5.5
05-01-2020 04:45,63.4,97,9.68,14.36,24.03,8.04,5.27
05-01-2020 05:00,63.4,97,13.01,16.72,29.73,8,3.64
05-01-2020 05:15,60.9,97.5,10.99,15.54,26.53,7.59,12.63
05-01-2020 05:30,55.4,99,18.88,16.25,35.13,7.74,4.52
05-01-2020 05:45,55.4,99,15.84,16.82,32.65,7.65,7.15
05-01-2020 06:00,55.4,99,16.85,17.38,34.24,7.78,4.94
05-01-2020 06:15,56.4,99.4,12.34,16.19,28.53,7.9,4.52
05-01-2020 06:30,59.1,100.7,11.55,16.89,28.44,7.4,3.51
05-01-2020 06:45,59.1,100.7,32.25,19.45,51.71,8.39,7.49
05-01-2020 07:00,59.1,100.7,24.16,17.66,41.81,8.25,9.68
05-01-2020 07:15,59.7,106.2,24.97,17.47,42.44,8.3,7.27
05-01-2020 07:30,61.2,118.9,52.8,21.69,74.49,11.24,18.93
05-01-2020 07:45,61.2,118.9,25.58,16.91,42.49,9.59,13.01
05-01-2020 08:00,61.2,118.9,43.34,19.78,63.12,9.69,8.81
05-01-2020 08:15,72,128.2,50.47,21.86,72.33,None,16.81
05-01-2020 08:30,98.5,155.1,55.53,23.63,79.16,10.12,11.27
05-01-2020 08:45,98.5,155.1,57.25,28.98,86.23,10.61,17.11
05-01-2020 09:00,98.5,155.1,56.8,34.61,91.41,12.11,15.76
05-01-2020 09:15,106.7,167.6,39.09,34.7,73.8,11.64,9.81
05-01-2020 09:30,124.9,203.9,22.85,40.81,63.66,11.2,3.74
05-01-2020 09:45,124.9,203.9,13.75,53.11,66.86,10.02,2.1
05-01-2020 10:00,124.9,203.9,8.74,64.05,72.79,9.17,17.58
05-01-2020 10:15,116.9,195.3,6.9,66.24,73.14,8.2,26.16
05-01-2020 10:30,99.1,175,6.91,100.01,106.92,7.79,55.61
05-01-2020 10:45,None,175,5.03,46.72,51.76,7.66,66.89
05-01-2020 11:00,None,175,5.15,39.92,45.07,7.35,76.48
05-01-2020 11:15,None,None,None,None,None,None,None
05-01-2020 11:30,None,None,4.29,22.76,27.05,6.97,81.6
05-01-2020 11:45,None,None,4.08,20.49,24.58,7.24,84.53
05-01-2020 12:00,None,None,4.45,20.58,25.03,6.76,82.17
05-01-2020 12:15,7.2,41,4.12,18.29,22.41,None,94.02
05-01-2020 12:30,None,None,4.05,15.16,19.21,6.71,90.04
05-01-2020 12:45,None,None,3.85,16.91,20.76,7.27,97.3
05-01-2020 13:00,None,None,3.96,19.01,22.97,7.43,87.62
05-01-2020 13:15,29.2,51.4,4.35,16.58,20.92,6.79,96.15
05-01-2020 13:30,41.8,74.6,3.6,15.76,19.36,6.8,92.31
05-01-2020 13:45,41.8,74.6,3.35,15.61,18.96,6.66,102.72
05-01-2020 14:00,41.8,74.6,4.49,15.28,19.78,6.49,99.1
05-01-2020 14:15,43,78.2,4.13,13.81,17.94,6.83,99.37
05-01-2020 14:30,43.6,80.1,4.45,16.08,20.53,7.35,96.38
05-01-2020 14:45,43.6,80.1,3.63,14.76,18.38,7.4,94.85
05-01-2020 15:00,43.6,80.1,3.89,13.9,17.78,7.47,96.56
05-01-2020 15:15,33.6,78.2,4.39,13.72,18.12,7.58,92.62
05-01-2020 15:30,29.1,77,4.27,13.75,18.02,7.72,93.11
05-01-2020 15:45,29.1,77,4.03,12.51,16.54,7.57,92.56
05-01-2020 16:00,29.1,77,3.54,13.26,16.8,7.73,84.4
05-01-2020 16:15,30.2,66.7,4,15.92,19.92,None,85.99
05-01-2020 16:30,30.6,62,3.45,20.06,23.51,6.41,79.3
05-01-2020 16:45,30.6,62,3.63,21.11,24.74,6.63,77.14
05-01-2020 17:00,30.6,62,3.56,22.21,25.76,7.1,70.48
05-01-2020 17:15,34.1,72,4.07,28.84,32.91,6.58,60.4
05-01-2020 17:30,35.9,77.6,3.86,28.07,31.93,6.35,64.3
05-01-2020 17:45,35.9,77.6,3.7,34.5,38.2,6.66,56.25
05-01-2020 18:00,35.9,77.6,3.83,37.59,41.43,6.46,51.61
05-01-2020 18:15,41.8,80.6,3.92,41.54,45.45,6.55,45.09
05-01-2020 18:30,44.5,82.1,4.35,48.99,53.35,6.27,32.94
05-01-2020 18:45,44.5,82.1,5.17,60.09,65.25,5.88,27.93
05-01-2020 19:00,44.5,82.1,23.21,75.25,98.46,7.01,13.71
05-01-2020 19:15,47.8,87.4,11.2,71,82.2,6.89,15.24
05-01-2020 19:30,49.4,89.8,11.13,65.73,76.86,8.37,15.83
05-01-2020 19:45,49.4,89.8,11.65,64,75.65,7.44,21.87
05-01-2020 20:00,49.4,89.8,9.01,59.44,68.45,6.46,26.78
05-01-2020 20:15,58.9,105.5,7.72,62.76,70.48,None,19.61
05-01-2020 20:30,64.1,114.6,6.2,55.92,62.12,7.35,19.54
05-01-2020 20:45,64.1,114.6,15,70.03,85.02,7.72,9.8
05-01-2020 21:00,64.1,114.6,7.24,59.82,67.06,7.33,13.82
05-01-2020 21:15,67.8,132.1,9.72,59,68.72,7.05,22.55
05-01-2020 21:30,69.4,140.5,6,52.94,58.94,7.3,20.98
05-01-2020 21:45,69.4,140.5,6.95,57.08,64.03,8.18,16.77
05-01-2020 22:00,69.4,140.5,4.39,45.78,50.17,7.97,29.81
05-01-2020 22:15,63,128.2,4.15,40.36,44.51,7.45,36.19
05-01-2020 22:30,59.7,122.7,3.63,30.75,34.38,7.56,48.93
05-01-2020 22:45,59.7,122.7,4.02,30.61,34.64,7.05,43.16
05-01-2020 23:00,59.7,122.7,4.2,33.99,38.19,7.37,35.02
05-01-2020 23:15,59.1,103.7,3.79,31.74,35.53,7.29,36.25
05-01-2020 23:30,58.8,92.8,3.32,29.34,32.67,7.27,47.66
05-01-2020 23:45,58.8,92.8,4.14,29.73,33.87,7.27,41.31
06-01-2020 00:00,None,None,None,None,None,None,None
06-01-2020 00:15,55.8,88.2,3.78,26.17,29.96,None,26.78
06-01-2020 00:30,54.4,86.1,3.46,19.85,23.3,7.21,27.05
06-01-2020 00:45,54.4,86.1,3.41,18.08,21.49,7.1,26.86
06-01-2020 01:00,54.4,86.1,3.77,17.47,21.25,7.24,25.19
06-01-2020 01:15,48.7,76.6,3.68,17.57,21.25,6.92,21.32
06-01-2020 01:30,45.7,72.3,3.62,17.9,21.52,7.22,23.28
06-01-2020 01:45,45.7,72.3,3.58,17.04,20.62,6.86,18.04
06-01-2020 02:00,45.7,72.3,3.42,16.68,20.1,6.6,18.67
06-01-2020 02:15,47.9,67.3,3.98,16.58,20.56,6.66,15.77
06-01-2020 02:30,49,64.3,4.04,18.61,22.65,6.48,16.1
06-01-2020 02:45,49,64.3,3.55,19.07,22.62,6.54,18.23
06-01-2020 03:00,49,64.3,2.32,18.56,20.87,6.26,25.06
06-01-2020 03:15,45.9,57.8,2.88,19.7,22.58,6.19,22.17
06-01-2020 03:30,44.5,54.6,3.6,20.79,24.39,6.35,18.56
06-01-2020 03:45,44.5,54.6,3.06,22.11,25.18,6.4,22.28
06-01-2020 04:00,44.5,54.6,3.63,21.19,24.81,6.3,18.38
06-01-2020 04:15,44.8,57.4,3.98,26.52,30.5,None,12.8
06-01-2020 04:30,45,58.9,4.02,21.97,26,5.85,16.34
06-01-2020 04:45,45,58.9,4.05,22.96,27.01,5.97,13.41
06-01-2020 05:00,45,58.9,3.44,25.05,28.49,6.39,13.26
06-01-2020 05:15,44.1,66.1,4.17,26.55,30.72,5.94,12.25
06-01-2020 05:30,43.7,70.3,4.43,29.22,33.66,6.16,10.9
06-01-2020 05:45,43.7,70.3,7.79,44.11,51.9,6.42,7.85
06-01-2020 06:00,43.7,70.3,4.14,39.76,43.89,6.23,12.41
06-01-2020 06:15,47.7,60.2,3.83,27.24,31.07,6.55,24.93
06-01-2020 06:30,49.8,55.7,3.2,21.52,24.72,6.18,29.4
06-01-2020 06:45,49.8,55.7,3.68,25.35,29.02,6.37,25.75
06-01-2020 07:00,49.8,55.7,2.93,28.43,31.36,5.98,24.91
06-01-2020 07:15,43.2,62.5,4.17,24.23,28.4,6.32,26.6
06-01-2020 07:30,40,66.3,4.49,29.02,33.51,6.23,24.01
06-01-2020 07:45,40,66.3,3.4,28.9,32.31,6.34,23.11
06-01-2020 08:00,40,66.3,5.12,33.3,38.43,6.7,18.42
06-01-2020 08:15,43.6,72.4,4.2,35.22,39.42,None,19.33
06-01-2020 08:30,45.1,75.8,5.79,38.52,44.32,6.16,17.27
06-01-2020 08:45,45.1,75.8,4.26,34.6,38.86,5.97,35.27
06-01-2020 09:00,45.1,75.8,4.26,29.8,34.06,6.07,49.15
06-01-2020 09:15,50.6,85.4,4.05,25.84,29.89,5.65,57.68
06-01-2020 09:30,53.3,89.7,3.98,23.68,27.66,5.75,56.59
06-01-2020 09:45,53.3,89.7,3.91,22.29,26.19,5.49,62.4
06-01-2020 10:00,53.3,89.7,4.72,22.87,27.59,5.52,62.52
06-01-2020 10:15,51.3,93.1,4.68,23.84,28.52,5.7,62.88
06-01-2020 10:30,50.4,95.1,4.78,23.57,28.35,5.15,67.72
06-01-2020 10:45,50.4,95.1,5.62,25.17,30.8,5.25,63.67
06-01-2020 11:00,50.4,95.1,4.39,22.94,27.34,5.37,71.76
06-01-2020 11:15,44.2,95.6,5.09,26.2,31.29,5.34,70.15
06-01-2020 11:30,38.9,89.6,4.94,26.39,30.64,5.44,67.12
06-01-2020 11:45,None,None,None,None,None,5.57,62.99
06-01-2020 12:00,None,None,None,None,None,5.64,71.37
06-01-2020 12:15,None,None,None,None,None,None,59.08
06-01-2020 12:30,None,None,None,None,None,6.04,71.73
06-01-2020 12:45,None,None,None,None,None,6.77,79.24
06-01-2020 13:00,None,None,None,None,None,7.61,83.17
06-01-2020 13:15,0.3,26.7,None,None,None,9.07,82.14
06-01-2020 13:30,0.3,30.1,None,None,None,9.44,91.79
06-01-2020 13:45,0.3,30.1,None,None,None,9.61,82.73
06-01-2020 14:00,0.3,30.1,None,None,None,9.89,87.88
06-01-2020 14:15,11.7,43.7,None,None,None,9.88,81.96
06-01-2020 14:30,12.7,45.6,None,None,None,9.86,82.79
06-01-2020 14:45,12.7,45.6,None,None,None,9.82,77.87
06-01-2020 15:00,12.7,45.6,6.02,18.51,24.53,10.08,79.85
06-01-2020 15:15,17.4,58.3,4.88,21.3,26.17,9.78,80.16
06-01-2020 15:30,18,59.3,4.38,19.94,24.32,9.86,80.64
06-01-2020 15:45,18,59.3,3.46,18.54,22.01,10.12,89.29
06-01-2020 16:00,18,59.3,4.12,32.11,36.23,10.34,65.33
06-01-2020 16:15,28.5,67.3,3.94,32.8,36.74,None,60.24
06-01-2020 16:30,29.3,68.3,4.03,42.15,46.18,9.89,45.41
06-01-2020 16:45,29.3,68.3,3.25,25.37,28.62,9.47,58.67
06-01-2020 17:00,29.3,68.3,5.73,52.56,58.29,9.08,27.09
06-01-2020 17:15,33,71.7,17.88,66.64,84.52,9.1,18.24
06-01-2020 17:30,33.4,72.1,59.89,83.51,143.4,10.31,15.98
06-01-2020 17:45,33.4,72.1,82.74,85.67,168.41,11.55,11.17
06-01-2020 18:00,33.4,72.1,110.63,90.31,200.94,12.35,12.54
06-01-2020 18:15,47.3,131.4,136.08,86.21,222.29,12.37,11.97
06-01-2020 18:30,49,135.6,280.68,95.87,376.54,17.42,16.8
06-01-2020 18:45,49,135.6,303.11,97.2,400.32,18.75,22.93
06-01-2020 19:00,49,135.6,223.12,90.81,313.93,17.19,14.37
06-01-2020 19:15,76.1,250.8,189.19,85.99,275.18,15.05,12.86
06-01-2020 19:30,78,266.9,171.48,81.09,252.57,14.33,14.53
06-01-2020 19:45,78,266.9,211.47,78.36,289.83,14.82,21.39
06-01-2020 20:00,78,266.9,195.66,73.84,269.49,16.64,18.58
06-01-2020 20:15,89.4,333.8,94.83,73.81,168.64,None,19.58
06-01-2020 20:30,90.5,339.5,106.8,70.18,176.99,11.86,15.44
06-01-2020 20:45,90.5,339.5,81.24,70,151.24,11.27,13.46
06-01-2020 21:00,90.5,339.5,127.54,64.67,192.21,12.31,15.18
06-01-2020 21:15,88.3,351,96.28,65.64,161.92,11.6,14.09
06-01-2020 21:30,88.1,174.7,59.88,66.75,126.63,10.35,12.64
06-01-2020 21:45,88.1,140.7,62.81,64.73,127.53,10.46,15.83
06-01-2020 22:00,88.1,140.7,98.79,61.52,160.31,10.76,12.29
06-01-2020 22:15,84.9,125.5,131.83,58.38,190.21,11.81,14.87
06-01-2020 22:30,84.6,123.4,125.63,56.32,181.96,11.49,13.42
06-01-2020 22:45,84.6,123.4,52.95,66,118.95,9.87,9.3
06-01-2020 23:00,84.6,123.4,25.05,68.13,93.18,8.78,5.41
06-01-2020 23:15,79.3,146.2,60.09,58.91,118.99,9.67,7.15
06-01-2020 23:30,78.7,148.5,39.31,60.12,99.42,8.94,5.69
06-01-2020 23:45,78.7,148.5,10.12,52.9,63.03,7.38,11.73
07-01-2020 00:00,None,None,None,None,None,None,None
07-01-2020 00:15,65,122.3,3.72,30.38,34.1,None,36.8
07-01-2020 00:30,64,120.5,3.64,28.89,32.53,7.8,31.14
07-01-2020 00:45,64,120.5,5.51,28.08,33.59,7.49,15.06
07-01-2020 01:00,64,120.5,4.57,26.47,31.04,7.1,14.19
07-01-2020 01:15,46.1,78.7,4.4,25.71,30.11,6.9,11.91
07-01-2020 01:30,44.4,72.9,3.94,23.85,27.8,7,11.64
07-01-2020 01:45,44.4,72.9,5.2,29.08,34.27,7.03,11.63
07-01-2020 02:00,44.4,101.8,4.43,27.24,31.67,7.12,7.8
07-01-2020 02:15,39.8,84.4,4.21,24.59,28.81,6.92,6.16
07-01-2020 02:30,39.3,80.2,4.45,29.18,33.63,7.03,5.68
07-01-2020 02:45,39.3,80.2,4.13,26.92,31.05,6.57,8.47
07-01-2020 03:00,39.3,80.2,4.28,27.46,31.74,6.47,11.85
07-01-2020 03:15,36.7,63.4,4.59,26.59,31.18,6.88,10.94
07-01-2020 03:30,36.5,62.2,3.73,25.62,29.35,6.47,11.08
07-01-2020 03:45,36.5,62.2,3.79,24.01,27.8,6.1,12.32
07-01-2020 04:00,36.5,62.2,4.54,23.47,28.01,6.53,11.86
07-01-2020 04:15,33.5,45.3,4.68,21.85,26.53,None,9.48
07-01-2020 04:30,33.1,42.9,4.48,23.36,27.84,6.61,12.17
07-01-2020 04:45,33.1,42.9,4.73,22.59,27.32,7.11,7.91
07-01-2020 05:00,33.1,42.9,4.34,22.08,26.42,6.69,10.96
07-01-2020 05:15,26.9,39.1,4.49,23.49,27.98,7.24,7.77
07-01-2020 05:30,26.2,38.8,4.8,22.1,26.91,7,7.1
07-01-2020 05:45,26.2,38.8,4.17,19.61,23.78,6.62,10.94
07-01-2020 06:00,26.2,38.8,4.3,21.62,25.93,7.13,9.93
07-01-2020 06:15,None,None,6.13,26.85,32.98,6.98,9.69
07-01-2020 06:30,None,None,4.61,26.09,30.7,7.05,11.36
07-01-2020 06:45,None,None,4,30.02,34.02,7,12.62
07-01-2020 07:00,36,45.6,5.7,31.43,37.14,7.16,20.79
07-01-2020 07:15,39.9,59.7,8.17,34.57,42.75,7.71,11.21
07-01-2020 07:30,40.3,61.7,18.5,34.96,53.46,7.53,10.08
07-01-2020 07:45,40.3,61.7,15.94,35.94,51.88,7.97,9.6
07-01-2020 08:00,40.3,61.7,7.43,35.34,42.77,7.8,11.88
07-01-2020 08:15,48,84.1,26.23,40.21,66.44,None,12.63
07-01-2020 08:30,48.6,86,25.51,44.11,69.62,9.32,27.12
07-01-2020 08:45,48.6,86,13.24,44.88,58.12,8.52,13.38
07-01-2020 09:00,48.6,86,6.52,36.39,42.91,7.49,26.36
07-01-2020 09:15,69.5,114.7,7.86,43.55,51.41,7.85,24.84
07-01-2020 09:30,71,118.7,6.96,41.99,48.95,7.78,33.69
07-01-2020 09:45,71,118.7,7.3,44.71,52.02,7.98,36.63
07-01-2020 10:00,71,118.7,6.44,40.08,46.52,7.4,42.83
07-01-2020 10:15,56.2,122.8,6.49,40.05,46.54,7.27,38.41
07-01-2020 10:30,44.5,123.4,6.62,36.91,43.53,None,45.78
07-01-2020 10:45,44.5,123.4,5.19,32.62,37.81,None,50.32
07-01-2020 11:00,44.5,123.4,4.17,25.36,29.54,None,56.18
07-01-2020 11:15,50.6,113.9,3.99,23.63,27.62,None,55.19
07-01-2020 11:30,51.2,113.2,3.96,23.41,27.36,None,63.66
07-01-2020 11:45,51.2,113.2,4.17,26.74,30.91,None,None
07-01-2020 12:00,51.2,113.2,4.68,26.13,30.8,None,None
07-01-2020 12:15,36.5,107.9,5.43,40.07,45.5,None,None
07-01-2020 12:30,34.9,107.2,5.31,34.74,40.05,None,None
07-01-2020 12:45,34.9,107.2,4.89,31.61,36.49,None,None
07-01-2020 13:00,34.9,107.2,3.74,31.18,34.92,None,None
07-01-2020 13:15,31.9,85.2,4.16,26.04,30.2,None,None
07-01-2020 13:30,31.6,82.2,4.12,25.93,30.04,2.48,None
07-01-2020 13:45,31.6,82.2,3.96,26.55,30.51,2.44,56.43
07-01-2020 14:00,31.6,82.2,4.23,27.53,31.76,3.17,66.97
07-01-2020 14:15,25.5,71.3,3.56,21.06,24.62,3.11,76.27
07-01-2020 14:30,25.1,70.5,3.86,23.26,27.13,3.15,73.96
07-01-2020 14:45,25.1,70.5,3.55,21.01,24.57,3.23,80.3
07-01-2020 15:00,25.1,70.5,3.68,19.78,23.45,3.57,86.18
07-01-2020 15:15,29.4,77,4.09,21.47,25.56,3.1,87.69
07-01-2020 15:30,30,77.8,3.98,21.74,25.72,3.34,88.11
07-01-2020 15:45,30,77.8,3.86,24.02,27.87,3.14,82.98
07-01-2020 16:00,30,77.8,3.24,20.64,23.88,2.75,84.93
07-01-2020 16:15,32.2,71.5,3.49,22.95,26.44,None,78.84
07-01-2020 16:30,32.5,70.9,3.92,22.51,26.43,2.36,78.77
07-01-2020 16:45,32.5,70.9,3.44,19.39,22.83,1.98,85.65
07-01-2020 17:00,32.5,70.9,4.38,27.8,32.18,1.74,78.91
07-01-2020 17:15,39,83.2,4.15,26.23,30.38,2.01,77.76
07-01-2020 17:30,39.5,84.1,3.39,27.1,30.49,3.75,69.24
07-01-2020 17:45,39.5,84.1,3.83,30.15,33.98,3.92,68.24
07-01-2020 18:00,39.5,84.1,4.42,28.28,32.7,3.47,65.87
07-01-2020 18:15,39.2,97.1,3.28,23.91,27.19,3.83,65.85
07-01-2020 18:30,39.1,98.9,3.94,27.69,31.64,3.86,58.16
07-01-2020 18:45,39.1,98.9,3.55,22.57,26.12,3.64,61.13
07-01-2020 19:00,39.1,98.9,3.78,25.34,29.12,3.7,49.31
07-01-2020 19:15,43.9,91.2,3.6,25.99,29.59,3.8,54.91
07-01-2020 19:30,44.3,90.6,3.44,17.12,20.56,3.9,66.64
07-01-2020 19:45,44.3,90.6,3.35,19.54,22.89,4.01,65.62
07-01-2020 20:00,44.3,90.6,3.44,18.88,22.33,4.06,61.88
07-01-2020 20:15,38,102.3,3,22.8,25.8,None,58.55
07-01-2020 20:30,37.6,103,3.65,23.27,26.93,2.79,54.46
07-01-2020 20:45,37.6,103,3.69,19.37,23.07,2.57,57.72
07-01-2020 21:00,37.6,103,3.14,21.7,24.83,2.54,43.37
07-01-2020 21:15,44.1,102.3,3.97,32,35.97,2.67,36.52
07-01-2020 21:30,44.9,102.2,7.38,45.49,52.87,2.64,16.42
07-01-2020 21:45,44.9,102.2,5.4,44.06,49.46,3.14,15.14
07-01-2020 22:00,44.9,102.2,6.28,42.46,48.74,2.77,16.2
07-01-2020 22:15,57.9,109,3.81,28.53,32.35,2.64,32.38
07-01-2020 22:30,59,109.6,3.79,19.67,23.46,2.63,47.25
07-01-2020 22:45,59,109.6,2.36,17.1,19.46,2.5,50.68
07-01-2020 23:00,59,109.6,3.15,15.76,18.91,2.12,49
07-01-2020 23:15,55.2,108.6,3.01,15.18,18.19,2.36,37.6
07-01-2020 23:30,54.7,108.5,3.61,14.22,17.83,2.03,26.07
07-01-2020 23:45,54.7,108.5,3.38,14.06,17.43,1.71,26.16
08-01-2020 00:00,None,None,None,None,None,None,None
08-01-2020 00:15,51.9,99.9,3,12.56,15.56,None,26.17
08-01-2020 00:30,51.5,98.8,2.79,12.27,15.07,2.12,28.39
08-01-2020 00:45,51.5,98.8,2.88,12.1,14.97,2.09,26.46
08-01-2020 01:00,51.5,98.8,2.6,11.76,14.37,2.32,25.98
08-01-2020 01:15,50.9,98.6,2.87,11.83,14.7,2.06,23.97
08-01-2020 01:30,50.9,98.6,3.08,11.27,14.35,1.75,23.56
08-01-2020 01:45,50.9,98.6,3.27,11.51,14.78,1.81,20.95
08-01-2020 02:00,50.9,98.6,3.13,11.85,14.98,1.89,19.58
08-01-2020 02:15,45.9,87.7,2.92,12.09,15.01,1.97,17.8
08-01-2020 02:30,45.2,86.3,3.15,12.51,15.66,1.65,18.35
08-01-2020 02:45,45.2,86.3,3.22,12.38,15.6,1.65,18.36
08-01-2020 03:00,45.2,86.3,3.23,12.81,16.04,1.56,18.87
08-01-2020 03:15,35.1,81.1,3.15,13.17,16.32,2.06,21.03
08-01-2020 03:30,34.2,80.3,3.19,13.36,16.55,1.8,18.01
08-01-2020 03:45,34.2,80.3,3.62,13.89,17.51,2.16,16.41
08-01-2020 04:00,34.2,80.3,3.71,12.93,16.63,1.98,14.55
08-01-2020 04:15,38.6,79.3,2.67,12.65,15.32,None,14.31
08-01-2020 04:30,39,79.2,2.97,12.55,15.52,3.76,15.34
08-01-2020 04:45,39,79.2,3.29,12.41,15.7,3.6,16.97
08-01-2020 05:00,39,79.2,3.94,12.16,16.11,3.36,15.82
08-01-2020 05:15,40,73.3,3.39,12.35,15.74,3.6,13.97
08-01-2020 05:30,40.1,72.5,3.17,12.39,15.56,3.58,16.16
08-01-2020 05:45,40.1,72.5,3.38,12.26,15.64,3.82,14.56
08-01-2020 06:00,40.1,72.5,3.76,12.88,16.65,3.68,13.2
08-01-2020 06:15,37.5,61.9,3.45,12.18,15.62,3.73,13.1
08-01-2020 06:30,37.3,60.4,3.5,12.01,15.51,3.63,13.74
08-01-2020 06:45,37.3,60.4,3,12.29,15.29,3.51,13.38
08-01-2020 07:00,37.3,60.4,3.27,13.12,16.38,3.41,11.49
08-01-2020 07:15,43.5,79,4.01,14.09,18.1,2.93,25.93
08-01-2020 07:30,44.2,80.3,3.56,13.38,16.94,3.22,32.16
08-01-2020 07:45,44.2,80.3,3.1,None,15.49,3.02,32.52
08-01-2020 08:00,44.2,80.3,3.15,13.11,16.25,2.73,34.28
08-01-2020 08:15,39.2,72.2,3.14,13.96,17.11,None,32.44
08-01-2020 08:30,38.5,71.2,3.87,14.66,18.53,2.45,32.04
08-01-2020 08:45,38.5,71.2,3.59,14.22,17.81,2.72,35.51
08-01-2020 09:00,38.5,71.2,4.46,15.03,19.48,2.5,36.79
08-01-2020 09:15,41.6,75.7,4.08,14.79,18.88,2.49,37.53
08-01-2020 09:30,41.8,76.3,3.58,17.76,21.34,2.71,34.38
08-01-2020 09:45,41.8,76.3,4.81,18.77,23.59,2.64,32.57
08-01-2020 10:00,41.8,76.3,4.19,19.04,23.23,2.66,33.3
08-01-2020 10:15,35.7,86.2,5.72,19.19,24.91,2.29,31.67
08-01-2020 10:30,35.1,86.9,5.59,17.68,23.27,2.74,34.56
08-01-2020 10:45,35.1,86.9,4.63,15.62,20.25,2.67,40.73
08-01-2020 11:00,35.1,86.9,4.97,14.17,19.14,2.8,42.89
08-01-2020 11:15,27.2,65.3,5.07,13.93,19,2.45,41.85
08-01-2020 11:30,26.2,62.6,5,13.92,18.93,2.86,40.51
08-01-2020 11:45,26.2,62.6,6.06,16.43,22.49,2.83,37.52
08-01-2020 12:00,26.2,62.6,5.37,13.66,19.03,2.6,39.82
08-01-2020 12:15,18.2,62.3,4.68,13.92,18.6,None,39.39
08-01-2020 12:30,17.7,62.3,4.92,14.17,19.09,2.1,40.72
08-01-2020 12:45,17.7,62.3,5.13,13.56,18.68,2.27,42.83
08-01-2020 13:00,17.7,62.3,5.75,14.53,20.28,2.49,41.89
08-01-2020 13:15,19.7,57.9,5.03,14.22,19.25,2.16,45.54
08-01-2020 13:30,19.9,57.6,4.16,14.36,18.52,2.53,45.4
08-01-2020 13:45,19.9,57.6,4.49,13.22,17.7,2.19,48.23
08-01-2020 14:00,19.9,57.6,4.07,13.44,17.5,2.33,49.63
08-01-2020 14:15,18.1,43,4.11,14.41,18.52,2.13,50.26
08-01-2020 14:30,18,40.9,5.09,14.63,19.72,1.97,53.32
08-01-2020 14:45,18,40.9,4.76,13.58,18.34,1.77,59.25
08-01-2020 15:00,18,40.9,3.49,12.84,16.33,1.94,62.14
08-01-2020 15:15,19.7,45.5,4.21,13.51,17.73,1.68,60.47
08-01-2020 15:30,19.8,45.9,4.56,14.14,18.7,2.08,63.35
08-01-2020 15:45,19.8,45.9,4.61,13.57,18.18,1.71,62.55
08-01-2020 16:00,19.8,45.9,3.73,13.22,16.95,1.69,62.6
08-01-2020 16:15,21.7,54,3.31,13.64,16.94,None,64.15
